scan_id,scan_date,scan_time,data_date,code,name,market,symbol,grade,score,reasons,close,volume,vol_ratio,dif,dea,hist,ma5,ma10,ma20,ma60,bb_upper,bb_mid,bb_lower,bb_width,buy_note,stop_note,target_note,cond_macd_gc,cond_first_red,cond_ma5_ma10_gc,cond_above_ma60,cond_ma60_up,cond_vol_expand,cond_boll_breakout,cond_price_above_ma20,ret_3d,ret_5d,ret_10d,success_5d,type,open,high,low,aggressive_buy_price,pullback_buy_price,conservative_buy_price,wave_buy_price,sell_price_1,sell_price_2,stop_loss_short,stop_loss_wave,stop_loss_hard,support_1,support_2,support_3,resistance_1,resistance_2,recent_low_20,cond_close_above_recent_high,rsi14,cond_a1_ma20_up,cond_a1_above_ma60,cond_a1_macd_first_red,cond_a1_ma5_cross_ma10,cond_a1_breakout_20d,cond_a1_vol_expand,cond_a1_red_candle,cond_a2_ma60_up,cond_a2_bullish_alignment,cond_a2_pullback_to_ma,cond_a2_macd_positive,cond_a2_vol_shrink,cond_a2_higher_lows
2026-03-21_8081,2026-03-21,2026-03-21 12:34:12,2026-03-20,8081,致新,上市,8081.TW,C,22,站上季線、季線向上,236.0,461805,1.15,1.7022,2.5529,-0.8507,239.4,237.8,240.53,227.56,250.06,240.53,230.99,0.0793,積極買點 253.00、回踩買點 237.80、保守買點 240.53,短線停損 237.80、波段停損 240.53、嚴格停損 227.56,第一賣點 250.06、第二賣點 253.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.64,-1.27,-2.75,0.0,股票,238.5,241.5,236.0,253.0,237.8,240.53,240.53,250.06,253.0,237.8,240.53,227.56,237.8,240.53,227.56,250.06,253.0,224.5,0.0,,,,,,,,,,,,,,
2026-03-21_3360,2026-03-21,2026-03-21 12:33:14,2026-03-20,3360,尚立,上櫃,3360.TWO,C,22,站上季線、季線向上,15.45,917570,1.15,0.0125,0.1258,-0.1133,15.27,15.32,15.93,14.9,17.46,15.93,14.41,0.1908,積極買點 18.35、回踩買點 15.32、保守買點 15.93,短線停損 15.32、波段停損 15.93、嚴格停損 14.90,第一賣點 17.46、第二賣點 18.35,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.65,-2.27,-8.41,0.0,股票,15.45,15.5,15.1,18.35,15.32,15.93,15.93,17.46,18.35,15.32,15.93,14.9,15.32,15.93,14.9,17.46,18.35,14.8,0.0,,,,,,,,,,,,,,
2026-03-21_1742,2026-03-21,2026-03-21 12:32:51,2026-03-20,1742,台蠟,上櫃,1742.TWO,C,22,站上季線、季線向上,16.5,23503,1.11,0.1689,0.2609,-0.092,16.85,16.88,16.92,15.83,17.23,16.92,16.6,0.0374,積極買點 17.85、回踩買點 16.88、保守買點 16.92,短線停損 16.88、波段停損 16.92、嚴格停損 15.83,第一賣點 17.23、第二賣點 17.85,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.64,3.03,-2.73,1.0,股票,16.4,16.7,16.35,17.85,16.88,16.92,16.92,17.23,17.85,16.88,16.92,15.83,16.88,16.92,15.83,17.23,17.85,16.35,0.0,,,,,,,,,,,,,,
2026-03-21_2049,2026-03-21,2026-03-21 12:32:53,2026-03-20,2049,上銀,上市,2049.TW,C,22,站上季線、季線向上,223.5,3337774,1.09,0.2405,2.0147,-1.7742,230.8,232.65,234.4,222.03,250.01,234.4,218.79,0.1332,積極買點 263.00、回踩買點 232.65、保守買點 234.40,短線停損 232.65、波段停損 234.40、嚴格停損 222.03,第一賣點 250.01、第二賣點 263.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.92,5.15,4.7,1.0,股票,232.0,232.0,222.0,263.0,232.65,234.4,234.4,250.01,263.0,232.65,234.4,222.03,232.65,234.4,222.03,250.01,263.0,211.0,0.0,,,,,,,,,,,,,,
2026-03-21_4934,2026-03-21,2026-03-21 12:33:35,2026-03-20,4934,太極,上市,4934.TW,C,22,站上季線、季線向上,18.9,3502304,1.08,0.7228,0.8163,-0.0935,19.42,19.12,18.94,16.39,20.83,18.94,17.04,0.1998,積極買點 22.70、回踩買點 19.12、保守買點 18.94,短線停損 19.12、波段停損 18.94、嚴格停損 16.39,第一賣點 20.83、第二賣點 22.70,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-3.97,-6.88,-15.87,0.0,股票,20.25,20.5,18.7,22.7,19.12,18.94,18.94,20.83,22.7,19.12,18.94,16.39,19.12,18.94,16.39,20.83,22.7,16.05,0.0,,,,,,,,,,,,,,
2026-03-21_0056,2026-03-21,2026-03-21 12:32:40,2026-03-20,56,元大高股息,上市,0056.TW,C,22,站上季線、季線向上,38.77,37521829,1.02,0.1924,0.2011,-0.0087,39.0,38.61,38.9,37.91,40.32,38.9,37.47,0.0732,積極買點 40.36、回踩買點 38.61、保守買點 38.90,短線停損 38.61、波段停損 38.90、嚴格停損 37.91,第一賣點 40.32、第二賣點 40.36,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.49,-0.88,-1.81,0.0,ETF,38.88,38.98,38.56,40.36,38.61,38.9,38.9,40.32,40.36,38.61,38.9,37.91,38.61,38.9,37.91,40.32,40.36,36.5,0.0,,,,,,,,,,,,,,
2026-03-21_6691,2026-03-21,2026-03-21 12:34:05,2026-03-20,6691,洋基工程,上市,6691.TW,C,22,站上季線、季線向上,611.0,483527,1.01,2.6892,6.3537,-3.6646,613.4,615.6,625.7,602.15,672.19,625.7,579.21,0.1486,積極買點 705.00、回踩買點 615.60、保守買點 625.70,短線停損 615.60、波段停損 625.70、嚴格停損 602.15,第一賣點 672.19、第二賣點 705.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.65,-3.11,-8.02,0.0,股票,618.0,624.0,604.0,705.0,615.6,625.7,625.7,672.19,705.0,615.6,625.7,602.15,615.6,625.7,602.15,672.19,705.0,581.0,0.0,,,,,,,,,,,,,,
2026-03-21_9942,2026-03-21,2026-03-21 12:34:22,2026-03-20,9942,茂順,上市,9942.TW,C,22,站上季線、季線向上,115.5,55590,1.0,0.7389,1.1717,-0.4328,115.7,115.7,116.7,111.42,119.66,116.7,113.74,0.0507,積極買點 123.00、回踩買點 115.70、保守買點 116.70,短線停損 115.70、波段停損 116.70、嚴格停損 111.42,第一賣點 119.66、第二賣點 123.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.3,-0.43,-0.43,0.0,股票,115.5,116.0,115.0,123.0,115.7,116.7,116.7,119.66,123.0,115.7,116.7,111.42,115.7,116.7,111.42,119.66,123.0,113.5,0.0,,,,,,,,,,,,,,
2026-03-21_4207,2026-03-21,2026-03-21 12:33:25,2026-03-20,4207,環泰,上櫃,4207.TWO,C,22,站上季線、季線向上,19.7,387061,0.98,0.1711,0.2492,-0.0781,19.81,19.87,19.93,19.12,20.38,19.93,19.49,0.0448,積極買點 20.45、回踩買點 19.87、保守買點 19.93,短線停損 19.87、波段停損 19.93、嚴格停損 19.12,第一賣點 20.38、第二賣點 20.45,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.51,-0.51,0.0,0.0,股票,19.8,19.9,19.7,20.45,19.87,19.93,19.93,20.38,20.45,19.87,19.93,19.12,19.87,19.93,19.12,20.38,20.45,19.15,0.0,,,,,,,,,,,,,,
2026-03-21_1314,2026-03-21,2026-03-21 12:32:42,2026-03-20,1314,中石化,上市,1314.TW,C,22,站上季線、季線向上,8.49,58963863,0.98,0.1246,0.1557,-0.0311,8.57,8.77,8.54,8.17,9.33,8.54,7.74,0.1856,積極買點 9.81、回踩買點 8.77、保守買點 8.54,短線停損 8.77、波段停損 8.54、嚴格停損 8.17,第一賣點 9.33、第二賣點 9.81,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-3.53,-4.48,-2.36,0.0,股票,8.67,8.88,8.49,9.81,8.77,8.54,8.54,9.33,9.81,8.77,8.54,8.17,8.77,8.54,8.17,9.33,9.81,7.84,0.0,,,,,,,,,,,,,,
2026-03-21_1514,2026-03-21,2026-03-21 12:32:47,2026-03-20,1514,亞力,上市,1514.TW,C,22,站上季線、季線向上,115.0,2519361,0.97,-1.0393,-0.7714,-0.2679,117.0,115.25,118.72,114.63,129.19,118.72,108.26,0.1762,積極買點 132.50、回踩買點 115.25、保守買點 118.72,短線停損 115.25、波段停損 118.72、嚴格停損 114.63,第一賣點 129.19、第二賣點 132.50,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.43,-5.22,-13.04,0.0,股票,118.5,118.5,113.5,132.5,115.25,118.72,118.72,129.19,132.5,115.25,118.72,114.63,115.25,118.72,114.63,129.19,132.5,108.0,0.0,,,,,,,,,,,,,,
2026-03-21_4137,2026-03-21,2026-03-21 12:33:23,2026-03-20,4137,麗豐-KY,上市,4137.TW,C,22,站上季線、季線向上,108.5,226289,0.91,0.5211,1.1172,-0.5961,108.5,109.4,110.5,105.43,115.51,110.5,105.49,0.0907,積極買點 118.00、回踩買點 109.40、保守買點 110.50,短線停損 109.40、波段停損 110.50、嚴格停損 105.43,第一賣點 115.51、第二賣點 118.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.46,-1.38,-3.23,0.0,股票,108.5,110.0,108.0,118.0,109.4,110.5,110.5,115.51,118.0,109.4,110.5,105.43,109.4,110.5,105.43,115.51,118.0,105.5,0.0,,,,,,,,,,,,,,
2026-03-21_4123,2026-03-21,2026-03-21 12:33:22,2026-03-20,4123,晟德,上櫃,4123.TWO,C,22,站上季線、季線向上,42.25,3496970,0.89,0.456,0.9109,-0.455,43.69,43.97,44.44,41.53,48.75,44.44,40.14,0.1937,積極買點 51.40、回踩買點 43.97、保守買點 44.44,短線停損 43.97、波段停損 44.44、嚴格停損 41.53,第一賣點 48.75、第二賣點 51.40,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.42,-3.43,-3.08,0.0,股票,42.9,43.15,42.25,51.4,43.97,44.44,44.44,48.75,51.4,43.97,44.44,41.53,43.97,44.44,41.53,48.75,51.4,39.3,0.0,,,,,,,,,,,,,,
2026-03-21_4538,2026-03-21,2026-03-21 12:33:28,2026-03-20,4538,大詠城,上櫃,4538.TWO,C,22,站上季線、季線向上,18.75,22091,0.86,0.2144,0.2839,-0.0695,18.84,18.85,18.87,17.86,19.27,18.87,18.46,0.0431,積極買點 19.55、回踩買點 18.85、保守買點 18.87,短線停損 18.85、波段停損 18.87、嚴格停損 17.86,第一賣點 19.27、第二賣點 19.55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.27,0.8,0.0,股票,18.6,18.75,18.4,19.55,18.85,18.87,18.87,19.27,19.55,18.85,18.87,17.86,18.85,18.87,17.86,19.27,19.55,18.1,0.0,,,,,,,,,,,,,,
2026-03-21_3147,2026-03-21,2026-03-21 12:33:10,2026-03-20,3147,大綜,上櫃,3147.TWO,C,22,站上季線、季線向上,173.0,252796,0.84,1.112,2.6511,-1.5391,174.0,177.1,178.35,169.42,194.92,178.35,161.78,0.1858,積極買點 203.00、回踩買點 177.10、保守買點 178.35,短線停損 177.10、波段停損 178.35、嚴格停損 169.42,第一賣點 194.92、第二賣點 203.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-3.47,-5.49,-8.67,0.0,股票,175.0,177.0,173.0,203.0,177.1,178.35,178.35,194.92,203.0,177.1,178.35,169.42,177.1,178.35,169.42,194.92,203.0,164.0,0.0,,,,,,,,,,,,,,
2026-03-21_1303,2026-03-21,2026-03-21 12:32:41,2026-03-20,1303,南亞,上市,1303.TW,C,22,站上季線、季線向上,78.4,78825837,0.84,1.7975,2.4241,-0.6266,84.7,81.87,83.86,73.01,94.44,83.86,73.27,0.2524,積極買點 96.50、回踩買點 81.87、保守買點 83.86,短線停損 81.87、波段停損 83.86、嚴格停損 73.01,第一賣點 94.44、第二賣點 96.50,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-3.06,-5.36,2.68,0.0,股票,84.2,84.7,78.1,96.5,81.87,83.86,83.86,94.44,96.5,81.87,83.86,73.01,81.87,83.86,73.01,94.44,96.5,73.5,0.0,,,,,,,,,,,,,,
2026-03-21_6134,2026-03-21,2026-03-21 12:33:49,2026-03-20,6134,萬旭,上櫃,6134.TWO,C,22,站上季線、季線向上,31.1,815375,0.84,0.1411,0.2309,-0.0898,31.26,30.78,31.56,30.08,34.07,31.56,29.05,0.1593,積極買點 35.50、回踩買點 30.78、保守買點 31.56,短線停損 30.78、波段停損 31.56、嚴格停損 30.08,第一賣點 34.07、第二賣點 35.50,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-3.05,-4.98,-10.77,0.0,股票,32.3,32.4,31.1,35.5,30.78,31.56,31.56,34.07,35.5,30.78,31.56,30.08,30.78,31.56,30.08,34.07,35.5,28.8,0.0,,,,,,,,,,,,,,
2026-03-21_6526,2026-03-21,2026-03-21 12:34:00,2026-03-20,6526,達發,上市,6526.TW,C,22,站上季線、季線向上,502.0,461911,0.83,13.2821,16.2342,-2.9521,513.0,511.95,506.95,463.4,563.4,506.95,450.5,0.2227,積極買點 582.00、回踩買點 511.95、保守買點 506.95,短線停損 511.95、波段停損 506.95、嚴格停損 463.40,第一賣點 563.40、第二賣點 582.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.2,-1.39,-3.78,0.0,股票,504.0,518.0,502.0,582.0,511.95,506.95,506.95,563.4,582.0,511.95,506.95,463.4,511.95,506.95,463.4,563.4,582.0,443.0,0.0,,,,,,,,,,,,,,
2026-03-21_2327,2026-03-21,2026-03-21 12:32:56,2026-03-20,2327,國巨,上市,2327.TW,C,22,站上季線、季線向上,271.0,30857750,0.82,0.9852,0.394,0.5912,274.5,265.35,272.7,260.51,304.88,272.7,240.52,0.236,積極買點 306.50、回踩買點 265.35、保守買點 272.70,短線停損 265.35、波段停損 272.70、嚴格停損 260.51,第一賣點 304.88、第二賣點 306.50,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-4.06,-4.06,-5.54,0.0,股票,280.0,287.0,266.5,306.5,265.35,272.7,272.7,304.88,306.5,265.35,272.7,260.51,265.35,272.7,260.51,304.88,306.5,240.0,0.0,,,,,,,,,,,,,,
2026-03-21_8083,2026-03-21,2026-03-21 12:34:12,2026-03-20,8083,瑞穎,上櫃,8083.TWO,C,22,站上季線、季線向上,170.5,79627,0.81,0.0636,0.3658,-0.3022,170.4,169.2,172.32,166.32,180.96,172.32,163.69,0.1003,積極買點 181.00、回踩買點 169.20、保守買點 172.32,短線停損 169.20、波段停損 172.32、嚴格停損 166.32,第一賣點 180.96、第二賣點 181.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.59,-0.59,-2.35,0.0,股票,173.0,174.5,170.5,181.0,169.2,172.32,172.32,180.96,181.0,169.2,172.32,166.32,169.2,172.32,166.32,180.96,181.0,163.0,0.0,,,,,,,,,,,,,,
2026-03-21_6244,2026-03-21,2026-03-21 12:33:54,2026-03-20,6244,茂迪,上櫃,6244.TWO,C,22,站上季線、季線向上,30.8,19932320,0.81,1.6271,2.0382,-0.411,32.28,32.1,32.0,25.8,36.55,32.0,27.45,0.2842,積極買點 39.10、回踩買點 32.10、保守買點 32.00,短線停損 32.10、波段停損 32.00、嚴格停損 25.80,第一賣點 36.55、第二賣點 39.10,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-3.73,-9.25,-17.37,0.0,股票,33.0,33.2,30.6,39.1,32.1,32.0,32.0,36.55,39.1,32.1,32.0,25.8,32.1,32.0,25.8,36.55,39.1,23.75,0.0,,,,,,,,,,,,,,
2026-03-21_1529,2026-03-21,2026-03-21 12:32:48,2026-03-20,1529,樂事綠能,上市,1529.TW,C,22,站上季線、季線向上,26.55,2729262,0.78,1.1264,1.1872,-0.0608,28.06,27.77,26.56,23.25,29.63,26.56,23.5,0.2309,積極買點 29.85、回踩買點 27.77、保守買點 26.56,短線停損 27.77、波段停損 26.56、嚴格停損 23.25,第一賣點 29.63、第二賣點 29.85,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-3.58,-8.47,-12.43,0.0,股票,28.2,28.2,26.5,29.85,27.77,26.56,26.56,29.63,29.85,27.77,26.56,23.25,27.77,26.56,23.25,29.63,29.85,23.8,0.0,,,,,,,,,,,,,,
2026-03-21_3504,2026-03-21,2026-03-21 12:33:16,2026-03-20,3504,揚明光,上市,3504.TW,C,22,站上季線、季線向上,58.3,472211,0.77,0.7208,0.8849,-0.1641,59.26,57.87,59.08,55.34,64.91,59.08,53.25,0.1973,積極買點 66.30、回踩買點 57.87、保守買點 59.08,短線停損 57.87、波段停損 59.08、嚴格停損 55.34,第一賣點 64.91、第二賣點 66.30,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.86,-5.83,-13.04,0.0,股票,59.9,60.5,58.0,66.3,57.87,59.08,59.08,64.91,66.3,57.87,59.08,55.34,57.87,59.08,55.34,64.91,66.3,53.4,0.0,,,,,,,,,,,,,,
2026-03-21_3556,2026-03-21,2026-03-21 12:33:17,2026-03-20,3556,禾瑞亞,上櫃,3556.TWO,C,22,站上季線、季線向上,42.75,90158,0.75,0.0968,0.2398,-0.143,42.5,41.97,42.88,40.52,45.4,42.88,40.35,0.1178,積極買點 46.40、回踩買點 41.97、保守買點 42.88,短線停損 41.97、波段停損 42.88、嚴格停損 40.52,第一賣點 45.40、第二賣點 46.40,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.85,4.56,6.9,1.0,股票,42.15,43.2,42.0,46.4,41.97,42.88,42.88,45.4,46.4,41.97,42.88,40.52,41.97,42.88,40.52,45.4,46.4,40.0,0.0,,,,,,,,,,,,,,
2026-03-21_3413,2026-03-21,2026-03-21 12:33:14,2026-03-20,3413,京鼎,上市,3413.TW,C,22,站上季線、季線向上,301.0,1161785,0.74,2.9485,3.6669,-0.7184,304.7,304.25,304.75,291.7,319.12,304.75,290.38,0.0943,積極買點 325.00、回踩買點 304.25、保守買點 304.75,短線停損 304.25、波段停損 304.75、嚴格停損 291.70,第一賣點 319.12、第二賣點 325.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.48,3.32,-2.66,1.0,股票,307.0,307.5,298.0,325.0,304.25,304.75,304.75,319.12,325.0,304.25,304.75,291.7,304.25,304.75,291.7,319.12,325.0,287.0,0.0,,,,,,,,,,,,,,
2026-03-21_1451,2026-03-21,2026-03-21 12:32:45,2026-03-20,1451,年興,上市,1451.TW,C,22,站上季線、季線向上,17.95,83785,0.74,0.0328,0.081,-0.0481,17.99,18.01,18.17,17.75,18.66,18.17,17.69,0.0533,積極買點 18.70、回踩買點 18.01、保守買點 18.17,短線停損 18.01、波段停損 18.17、嚴格停損 17.75,第一賣點 18.66、第二賣點 18.70,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.28,0.56,1.11,0.0,股票,18.05,18.1,17.95,18.7,18.01,18.17,18.17,18.66,18.7,18.01,18.17,17.75,18.01,18.17,17.75,18.66,18.7,17.35,0.0,,,,,,,,,,,,,,
2026-03-21_0057,2026-03-21,2026-03-21 12:32:40,2026-03-20,57,富邦摩台,上市,0057.TW,C,22,站上季線、季線向上,225.3,12587,0.73,2.549,3.6098,-1.0608,226.47,225.43,228.36,211.58,240.19,228.36,216.54,0.1036,積極買點 239.70、回踩買點 225.43、保守買點 228.36,短線停損 225.43、波段停損 228.36、嚴格停損 211.58,第一賣點 240.19、第二賣點 239.70,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.93,-1.2,-0.84,0.0,ETF,225.7,226.65,225.25,239.7,225.43,228.36,228.36,240.19,239.7,225.43,228.36,211.58,225.43,228.36,211.58,240.19,239.7,212.3,0.0,,,,,,,,,,,,,,
2026-03-21_2450,2026-03-21,2026-03-21 12:33:00,2026-03-20,2450,神腦,上市,2450.TW,C,22,站上季線、季線向上,29.35,89591,0.73,0.0695,0.1163,-0.0468,29.55,29.43,29.66,29.14,30.43,29.66,28.88,0.0524,積極買點 30.50、回踩買點 29.43、保守買點 29.66,短線停損 29.43、波段停損 29.66、嚴格停損 29.14,第一賣點 30.43、第二賣點 30.50,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.51,-0.51,0.0,股票,29.5,29.55,29.3,30.5,29.43,29.66,29.66,30.43,30.5,29.43,29.66,29.14,29.43,29.66,29.14,30.43,30.5,28.85,0.0,,,,,,,,,,,,,,
2026-03-21_2478,2026-03-21,2026-03-21 12:33:01,2026-03-20,2478,大毅,上市,2478.TW,C,22,站上季線、季線向上,68.3,3892722,0.7,1.1906,1.1848,0.0057,70.52,69.26,69.16,65.03,75.66,69.16,62.65,0.1882,積極買點 75.00、回踩買點 69.26、保守買點 69.16,短線停損 69.26、波段停損 69.16、嚴格停損 65.03,第一賣點 75.66、第二賣點 75.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-8.35,-10.83,-14.35,0.0,股票,75.0,75.0,68.3,75.0,69.26,69.16,69.16,75.66,75.0,69.26,69.16,65.03,69.26,69.16,65.03,75.66,75.0,58.6,0.0,,,,,,,,,,,,,,
2026-03-21_5220,2026-03-21,2026-03-21 12:33:40,2026-03-20,5220,萬達光電,上櫃,5220.TWO,C,22,站上季線、季線向上,19.4,24564,0.69,0.2583,0.3315,-0.0732,19.58,19.58,19.52,18.46,20.14,19.52,18.91,0.0629,積極買點 21.15、回踩買點 19.58、保守買點 19.52,短線停損 19.58、波段停損 19.52、嚴格停損 18.46,第一賣點 20.14、第二賣點 21.15,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.8,-2.06,-2.32,0.0,股票,19.3,19.4,19.3,21.15,19.58,19.52,19.52,20.14,21.15,19.58,19.52,18.46,19.58,19.52,18.46,20.14,21.15,18.7,0.0,,,,,,,,,,,,,,
2026-03-21_5215,2026-03-21,2026-03-21 12:33:39,2026-03-20,5215,科嘉-KY,上市,5215.TW,C,22,站上季線、季線向上,38.1,28210,0.64,0.1387,0.1117,0.027,38.39,37.64,38.3,37.03,40.55,38.3,36.05,0.1175,積極買點 40.20、回踩買點 37.64、保守買點 38.30,短線停損 37.64、波段停損 38.30、嚴格停損 37.03,第一賣點 40.55、第二賣點 40.20,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.26,-1.31,-4.07,0.0,股票,38.6,38.6,38.0,40.2,37.64,38.3,38.3,40.55,40.2,37.64,38.3,37.03,37.64,38.3,37.03,40.55,40.2,36.05,0.0,,,,,,,,,,,,,,
2026-03-21_4540,2026-03-21,2026-03-21 12:33:28,2026-03-20,4540,全球傳動,上市,4540.TW,C,22,站上季線、季線向上,44.3,1099946,0.63,0.1434,0.7159,-0.5725,47.03,46.83,48.21,43.25,53.03,48.21,43.39,0.2,積極買點 53.40、回踩買點 46.83、保守買點 48.21,短線停損 46.83、波段停損 48.21、嚴格停損 43.25,第一賣點 53.03、第二賣點 53.40,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.03,-1.69,-5.19,0.0,股票,46.5,46.5,44.0,53.4,46.83,48.21,48.21,53.03,53.4,46.83,48.21,43.25,46.83,48.21,43.25,53.03,53.4,42.3,0.0,,,,,,,,,,,,,,
2026-03-21_2409,2026-03-21,2026-03-21 12:32:59,2026-03-20,2409,友達,上市,2409.TW,C,22,站上季線、季線向上,15.6,90537490,0.62,0.2517,0.3587,-0.107,15.83,16.09,16.04,14.64,17.11,16.04,14.96,0.1342,積極買點 18.00、回踩買點 16.09、保守買點 16.04,短線停損 16.09、波段停損 16.04、嚴格停損 14.64,第一賣點 17.11、第二賣點 18.00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-3.85,-7.69,4.17,0.0,股票,15.9,15.95,15.4,18.0,16.09,16.04,16.04,17.11,18.0,16.09,16.04,14.64,16.09,16.04,14.64,17.11,18.0,14.7,0.0,,,,,,,,,,,,,,
2026-03-21_4909,2026-03-21,2026-03-21 12:33:34,2026-03-20,4909,新復興,上櫃,4909.TWO,C,22,站上季線、季線向上,59.9,1594203,0.61,0.6755,1.2669,-0.5914,61.54,61.87,62.43,58.89,69.93,62.43,54.93,0.2402,積極買點 74.50、回踩買點 61.87、保守買點 62.43,短線停損 61.87、波段停損 62.43、嚴格停損 58.89,第一賣點 69.93、第二賣點 74.50,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-3.51,-5.34,-4.34,0.0,股票,60.5,61.5,59.1,74.5,61.87,62.43,62.43,69.93,74.5,61.87,62.43,58.89,61.87,62.43,58.89,69.93,74.5,52.0,0.0,,,,,,,,,,,,,,
2026-03-21_4119,2026-03-21,2026-03-21 12:33:22,2026-03-20,4119,旭富,上市,4119.TW,C,22,站上季線、季線向上,52.3,92529,0.61,0.3851,0.4393,-0.0542,53.78,53.7,52.99,51.63,55.55,52.99,50.43,0.0968,積極買點 55.50、回踩買點 53.70、保守買點 52.99,短線停損 53.70、波段停損 52.99、嚴格停損 51.63,第一賣點 55.55、第二賣點 55.50,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.38,-0.38,0.0,股票,52.6,52.9,52.2,55.5,53.7,52.99,52.99,55.55,55.5,53.7,52.99,51.63,53.7,52.99,51.63,55.55,55.5,49.9,0.0,,,,,,,,,,,,,,
2026-03-21_5355,2026-03-21,2026-03-21 12:33:42,2026-03-20,5355,佳總,上櫃,5355.TWO,C,22,站上季線、季線向上,7.16,93538,0.61,0.001,0.0464,-0.0454,7.2,7.32,7.39,7.15,7.71,7.39,7.07,0.0865,積極買點 8.14、回踩買點 7.32、保守買點 7.39,短線停損 7.32、波段停損 7.39、嚴格停損 7.15,第一賣點 7.71、第二賣點 8.14,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.7,-1.82,-14.11,0.0,股票,7.54,7.54,7.14,8.14,7.32,7.39,7.39,7.71,8.14,7.32,7.39,7.15,7.32,7.39,7.15,7.71,8.14,7.01,0.0,,,,,,,,,,,,,,
2026-03-21_7556,2026-03-21,2026-03-21 12:34:10,2026-03-20,7556,意德士,上櫃,7556.TWO,C,22,站上季線、季線向上,174.0,51006,0.59,2.3453,2.6781,-0.3328,177.9,176.5,175.32,168.43,183.09,175.32,167.56,0.0885,積極買點 185.50、回踩買點 176.50、保守買點 175.32,短線停損 176.50、波段停損 175.32、嚴格停損 168.43,第一賣點 183.09、第二賣點 185.50,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.89,0.29,0.86,0.0,股票,174.5,178.0,174.0,185.5,176.5,175.32,175.32,183.09,185.5,176.5,175.32,168.43,176.5,175.32,168.43,183.09,185.5,165.0,0.0,,,,,,,,,,,,,,
2026-03-21_2911,2026-03-21,2026-03-21 12:33:06,2026-03-20,2911,麗嬰房,上市,2911.TW,C,22,站上季線、季線向上,5.1,34095,0.54,0.0362,0.0368,-0.0007,5.24,5.2,5.15,5.06,5.37,5.15,4.94,0.0849,積極買點 5.78、回踩買點 5.20、保守買點 5.15,短線停損 5.20、波段停損 5.15、嚴格停損 5.06,第一賣點 5.37、第二賣點 5.78,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.59,-0.0,-1.96,0.0,股票,5.07,5.16,5.07,5.78,5.2,5.15,5.15,5.37,5.78,5.2,5.15,5.06,5.2,5.15,5.06,5.37,5.78,4.72,0.0,,,,,,,,,,,,,,
